VehicleID,Maker,Model,Year,Colour,Distance,Abuja,Ibadan,Lagos,Brand New,Foreign Used,Nigerian Used,Scaled_Distance,Log_Distance,box_cos_distance,Amount (Million Naira)
VHL18164,22,746,2019,2,16983.0,1,0,0,1,0,0,-0.9320039704043463,9.73996812270477,-1.6081659828114079,6.5
VHL10092,53,317,2009,17,76859.0,0,0,1,0,1,0,-0.27100285760333676,11.249727853365448,-0.15201255121433907,3.45
VHL14050,53,1165,2014,3,108367.0,0,0,1,0,1,0,0.0768297140803798,11.593278893595778,0.3159988267416154,7.31
VHL13881,14,243,2010,2,285474.0,1,0,0,0,1,0,2.0320024725286463,12.561906235630007,2.025859716930137,2.25
VHL16527,53,317,2013,18,90549.53316326531,1,0,0,0,0,1,-0.1198662142778391,11.413652307729691,0.06354347462531215,4.65
VHL13790,17,146,2012,9,99300.0,0,0,1,0,1,0,-0.023265434055213,11.505900850033264,0.19100027915875092,4.9
VHL16345,53,186,2012,4,52652.0,1,0,0,0,1,0,-0.5382360384700285,10.871459503545298,-0.6001884810714422,5.85
VHL14074,53,317,2009,18,88541.0,0,0,1,0,1,0,-0.14203941649602506,11.391221000552598,0.03323283849086064,3.65
VHL15713,34,252,2021,2,478.0,1,0,0,1,0,0,-1.1142109208816773,6.169610732491456,-2.9815573834893456,58.0
VHL12310,17,285,2008,2,120878.0,0,0,1,0,0,1,0.21494490083723447,11.70253705147553,0.4783665610978872,2.25
VHL14827,53,407,2004,9,165321.0,1,0,0,0,0,1,0.7055734073542909,12.015644317482284,0.9835876643685031,2.1
VHL15891,53,42,2005,9,159236.51184834124,0,0,1,0,1,0,0.6384036993064754,11.978145871877734,0.9198038588109355,4.5
VHL11150,3,13,2006,22,203182.0,1,0,0,0,1,0,1.1235399236840227,12.221857408085622,1.351389723356929,1.02
VHL18351,17,372,2007,9,50000.0,1,0,0,0,1,0,-0.5675127929484218,10.819778284410283,-0.656481415121105,3.0
VHL13074,53,201,2007,4,143493.8402366864,1,0,0,0,0,1,0.46461247320979715,11.874047388080616,0.7475127553775808,1.7
VHL16120,29,1040,2011,9,100850.0,0,0,1,0,1,0,-0.006154208775609069,11.521389543382357,0.21285038347134555,9.0
VHL18002,29,1035,2004,9,99000.0,0,1,0,0,0,1,-0.02657728410932989,11.502875129116727,0.18674713173359492,3.2
VHL12892,53,1007,2008,17,69805.0,0,0,1,0,1,0,-0.3488754918758052,11.153460919422749,-0.27236947674365763,4.3
VHL14676,19,634,2015,9,76000.0,1,0,0,0,1,0,-0.2804857882582914,11.238488619268468,-0.1662966975241771,10.0
VHL10318,34,595,2012,3,99934.25974025975,0,0,1,0,1,0,-0.016263523538201655,11.512267846188987,0.19996642716431118,8.6
VHL12690,53,1254,2010,22,25000.0,0,0,1,0,1,0,-0.8435002974581627,10.126631103850338,-1.312057049676319,9.0
VHL13309,28,1062,2020,2,1844.0,1,0,0,1,0,0,-1.099130963635265,7.519692404116539,-2.6655693265596514,120.0
VHL15470,0,860,2008,22,121487.4181459566,0,0,1,0,1,0,0.2216725725694551,11.70756598204635,0.48600663384708825,4.1
VHL16841,34,846,2010,3,108974.3137254902,0,0,1,0,1,0,0.08353415406248191,11.598867479545953,0.3241383659865773,8.0
VHL14438,53,692,2017,2,31000.0,0,0,1,0,1,0,-0.7772632963758249,10.341742483467284,-1.1270899315215221,17.0
VHL12166,25,916,2005,2,82063.0,1,0,0,0,0,1,-0.21355329866458908,11.315242523943574,-0.0675001844650032,0.9
VHL15300,29,1051,2018,22,10000.0,0,0,1,0,1,0,-1.0090928001640072,9.210340371976184,-1.9481125635749963,20.0
VHL17549,53,694,2020,2,17672.685714285715,0,0,1,0,1,0,-0.924390184837077,9.779775546649434,-1.5796872214687314,33.0
VHL11828,53,186,2016,10,60559.82010582011,1,0,0,0,1,0,-0.4509376569853387,11.011386917595361,-0.4419986119083632,10.5
VHL11755,53,996,2011,3,80000.0,1,0,0,0,0,1,-0.2363277875367329,11.289781913656018,-0.10059866373460233,4.5
VHL10933,14,1268,2008,17,252855.0,0,0,1,0,0,1,1.671905016144517,12.440571480882518,1.7749482235631768,1.8
VHL11641,55,261,2002,10,232639.0,0,0,1,0,1,0,1.44873048049776,12.35724317483112,1.6093329350656431,2.25
VHL11861,11,364,2015,2,118189.0,0,0,1,0,1,0,0.18525968485216676,11.68004031701779,0.4443705070158431,12.33
VHL17300,29,484,2014,22,121133.0,0,0,1,0,1,0,0.21775997338323383,11.70464439448365,0.48156627689509734,8.5
VHL15066,29,628,2013,2,90549.53316326531,0,0,1,0,1,0,-0.1198662142778391,11.413652307729691,0.06354347462531215,19.0
VHL10529,19,1140,2007,2,52175.0,1,0,0,0,1,0,-0.5435018800560744,10.8623587319454,-0.6101832357796154,3.0
VHL10641,28,1105,2013,2,34236.0,0,0,1,0,1,0,-0.7415394737920841,10.4410330010015,-1.0363763215348818,11.26
VHL16942,53,317,2015,2,80325.0,1,0,0,0,1,0,-0.23273994997810626,11.293836183984059,-0.09534997820687492,7.31
VHL11038,34,464,2017,2,185000.0,1,0,0,0,1,0,0.9228197314041785,12.128111104060462,1.1805393818775718,31.0
VHL11170,1,108,2013,3,90549.53316326531,1,0,0,0,0,1,-0.1198662142778391,11.413652307729691,0.06354347462531215,6.0
VHL11585,53,675,2007,3,65066.0,0,0,1,0,1,0,-0.40119168323067167,11.08315741833889,-0.35747452282326175,4.15
VHL11525,34,252,2008,4,85000.0,0,0,1,0,0,1,-0.18113028663478473,11.350406535472453,-0.021247594738600578,3.75
VHL12137,53,1159,2003,22,132218.0,1,0,0,0,0,1,0.3401328328828529,11.792207354468522,0.6168532958386226,1.7
VHL10307,53,317,2012,2,102900.0,0,1,0,0,1,0,0.016476766594189677,11.541512921822141,0.24143511003841117,4.8
VHL12551,29,610,2007,2,143493.8402366864,0,1,0,0,1,0,0.46461247320979715,11.874047388080616,0.7475127553775808,4.25
VHL18312,53,317,2013,17,74250.0,0,0,1,0,1,0,-0.29980491357397326,11.215193056664946,-0.19570625618087856,6.8
VHL11580,29,736,2006,22,376865.0,0,0,1,0,1,0,3.040913433514635,12.83964231211487,2.6465678999416684,5.06
VHL19067,34,464,2017,2,44000.0,0,0,1,0,1,0,-0.6337497940307597,10.691944912900398,-0.7909777235592551,23.8
VHL11468,29,1044,2014,2,76863.12406015038,0,0,1,0,1,0,-0.27095733004056266,11.24978150940457,-0.15194420959697513,13.5
VHL13431,53,699,2012,22,52352.0,1,0,0,0,1,0,-0.5415478885241455,10.865745419962419,-0.6064679816127484,9.5
VHL17318,54,225,2012,3,82620.0,1,0,0,0,1,0,-0.20740429706411206,11.322007060950755,-0.058651373935584075,6.0
VHL10456,3,222,2021,3,8676.141025641025,1,0,0,1,0,0,-1.0237075415502535,9.068332126498964,-2.0280190513151566,144.0
VHL17922,17,279,2010,18,85000.0,1,0,0,0,0,1,-0.18113028663478473,11.350406535472453,-0.021247594738600578,2.5
VHL14009,53,407,2015,9,67361.31967213115,1,0,0,0,0,1,-0.3758525012961279,11.117826240056415,-0.3157960856466982,4.5
VHL19643,29,1030,2006,9,144341.046692607,0,0,1,0,1,0,0.47396520903275974,11.879934158176853,0.7570716879941132,5.5
VHL18225,34,590,2016,22,60559.82010582011,0,0,1,0,1,0,-0.4509376569853387,11.011386917595361,-0.4419986119083632,21.2
VHL11861,53,317,2013,18,77252.0,1,0,0,0,0,1,-0.2666643340324436,11.25482808439249,-0.1455100440987903,4.2
VHL10214,53,659,2021,2,13000.0,0,0,1,0,1,0,-0.9759742996228382,9.472704636443673,-1.7884138431253571,40.0
VHL15664,19,116,2014,2,97283.0,0,0,1,0,0,1,-0.04553210591905889,11.485379535540277,0.16225166072333758,2.25
VHL14794,53,1316,2010,10,108974.3137254902,0,0,1,0,1,0,0.08353415406248191,11.598867479545953,0.3241383659865773,7.8
VHL18909,53,317,2007,18,143493.8402366864,1,0,0,0,1,0,0.46461247320979715,11.874047388080616,0.7475127553775808,3.65
VHL11262,37,1229,1998,10,156321.0,0,1,0,0,1,0,0.6062179057307843,11.959666864390233,0.8887105602931344,1.89
VHL11684,36,759,2014,22,75000.0,1,0,0,0,0,1,-0.2915252884386811,11.225243392518447,-0.18305070303015777,4.8
VHL17420,0,865,2007,18,143493.8402366864,0,0,1,0,1,0,0.46461247320979715,11.874047388080616,0.7475127553775808,3.8
VHL10202,29,626,2020,3,5000.0,0,0,1,0,1,0,-1.0642903010659552,8.517193191416238,-2.299678261014353,50.0
VHL12341,53,1243,2016,9,68412.0,0,0,1,0,1,0,-0.36425351562708796,11.133303526819581,-0.2970080908695406,19.8
VHL16113,53,317,2007,2,82000.0,1,0,0,0,1,0,-0.21424878717595364,11.314474526246391,-0.06850335170574566,3.3
VHL13978,29,1136,2005,2,193535.0,0,0,1,0,1,0,1.017041865443804,12.173213653648393,1.261963845593154,3.38
VHL11650,37,172,2007,18,117839.0,0,1,0,0,1,0,0.1813958597890304,11.67707456501768,0.43991084610732717,1.85
VHL19378,29,626,2014,18,76863.12406015038,0,0,1,0,1,0,-0.27095733004056266,11.24978150940457,-0.15194420959697513,24.0
VHL12146,53,689,2004,18,110000.0,0,0,1,0,1,0,0.09485721787495606,11.608235644774552,0.33782227006990806,3.7
VHL11121,53,1201,2006,17,96000.0,1,0,0,0,0,1,-0.05969578465049878,11.472103470449973,0.14377433524861907,2.28
VHL10938,53,407,2009,2,103200.0,0,0,1,0,0,1,0.019788616648306567,11.544424132029599,0.24558887763595816,2.65
VHL17577,4,402,2017,22,17382.0,1,0,0,0,1,0,-0.9275992098323709,9.763190466997406,-1.591605770108376,75.0
VHL14289,29,1043,2009,9,98000.0,0,0,1,0,1,0,-0.03761678428971952,11.49272275765271,0.17251265787094003,5.65
VHL14246,29,623,2017,22,25000.0,1,0,0,0,1,0,-0.8435002974581627,10.126631103850338,-1.312057049676319,25.5
VHL14272,53,1316,2010,4,50000.0,0,0,1,0,1,0,-0.5675127929484218,10.819778284410283,-0.656481415121105,8.45
VHL18339,53,1263,2019,9,12000.0,0,0,1,0,1,0,-0.9870137998032279,9.392661928770137,-1.8388657155208925,20.0
VHL16111,53,696,2016,2,74000.0,0,0,1,0,1,0,-0.3025647886190707,11.211820372186306,-0.19994217406217227,15.5
VHL16667,53,1253,2004,2,183420.56953642383,0,0,1,0,1,0,0.9053836085166165,12.119536989202564,1.1652205692105644,4.9
VHL16184,37,1155,2017,9,48387.0,1,0,0,0,1,0,-0.5853195067393904,10.786986461585292,-0.6916197012619277,7.0
VHL17003,19,1204,2013,9,90549.53316326531,0,0,1,0,1,0,-0.1198662142778391,11.413652307729691,0.06354347462531215,4.4
VHL18497,34,277,2012,9,75000.0,1,0,0,0,1,0,-0.2915252884386811,11.225243392518447,-0.18305070303015777,13.7
VHL15751,53,668,2012,2,86000.0,0,0,1,0,1,0,-0.1700907864543951,11.362102575235644,-0.00572325647472943,8.5
VHL15716,3,31,2014,22,45214.0,1,0,0,0,1,0,-0.6203478408117666,10.719162052375765,-0.7628970637150152,15.0
VHL11020,53,318,2007,9,110802.0,0,0,1,0,0,1,0.10371089701962855,11.615500103673927,0.3484675475987961,2.7
VHL17904,17,121,2018,2,92289.0,0,0,1,0,1,0,-0.10066336981992471,11.432680236790798,0.08946240989552084,10.94
VHL15897,53,1289,2018,9,27000.0,0,0,1,0,1,0,-0.8214212970973834,10.203592144986466,-1.2476433703729592,25.5
VHL17659,53,407,2009,2,69288.0,1,0,0,0,1,0,-0.3545829134690666,11.146027010010881,-0.28147841835741033,3.65
VHL10584,53,317,2013,2,90549.53316326531,1,0,0,0,0,1,-0.1198662142778391,11.413652307729691,0.06354347462531215,4.7
VHL19213,53,317,2016,2,60559.82010582011,1,0,0,0,0,1,-0.4509376569853387,11.011386917595361,-0.4419986119083632,6.2
VHL19412,29,473,2003,8,180236.37209302327,1,0,0,0,0,1,0.8702316602657998,12.102024446702393,1.1340896106185363,2.2
VHL15247,53,350,2018,9,26000.0,1,0,0,0,1,0,-0.832460797277773,10.165851817003619,-1.279470538008425,17.0
VHL18914,53,1316,2011,2,94903.33950617284,1,0,0,0,0,1,-0.07180236836992994,11.46061417371726,0.12786027506105396,4.7
VHL19723,53,333,2019,2,6934.0,0,0,1,0,1,0,-1.0429399077170818,8.844192126244968,-2.1455322673198665,12.8
VHL14238,53,669,2013,2,71245.0,0,0,1,0,1,0,-0.33297861161604414,11.17387992022989,-0.24721427746330163,11.5
VHL14389,29,473,2012,18,82140.0,0,0,1,0,0,1,-0.21270325715069907,11.316180387510549,-0.06627473190249392,4.5
VHL17086,53,407,2003,9,180236.37209302327,1,0,0,0,0,1,0.8702316602657998,12.102024446702393,1.1340896106185363,2.25
VHL14134,29,481,2010,9,54087.0,0,0,1,0,1,0,-0.5223943557111694,10.89834914021031,-0.5704508499585745,6.35
VHL19162,53,979,2016,17,103099.0,0,1,0,0,1,0,0.018673627130087214,11.543444970636966,0.24419126982101869,13.5
VHL12587,53,407,2011,2,94903.33950617284,1,0,0,0,1,0,-0.07180236836992994,11.46061417371726,0.12786027506105396,4.3
VHL13069,53,317,2012,18,75085.0,0,0,1,0,1,0,-0.2905869309233479,11.226376084114381,-0.18162130841749374,4.9
VHL16804,29,1030,2015,9,55826.0,1,0,0,0,1,0,-0.5031966648974718,10.929994989669282,-0.5350543658963132,13.0
VHL13793,53,407,2010,2,95000.0,1,0,0,0,0,1,-0.07073528483088842,11.461632170582678,0.129267466861512,2.8
VHL15765,53,407,2007,10,142452.0,0,1,0,0,1,0,0.4531110777289604,11.866760379841534,0.7357102530714478,2.75
VHL18954,17,121,2017,9,68409.0,1,0,0,0,1,0,-0.3642866341276291,11.13325967390226,-0.2970614834556431,7.0
VHL16428,34,252,2010,8,57458.0,0,0,1,0,1,0,-0.485180200603076,10.958809525105371,-0.5024453620563941,4.65
VHL19412,34,252,2017,22,62132.0,0,0,1,0,1,0,-0.43358157675993486,11.037016433107798,-0.41208398581320016,19.0
VHL18167,34,247,1999,4,509124.0,1,0,0,0,0,1,4.500986687872787,13.140446880794599,3.3985624310427123,0.79
VHL10928,53,317,2007,18,143853.0,0,1,0,0,0,1,0.4685774174816863,11.876547223819582,0.7515693253859216,2.25
VHL11709,34,252,2009,2,54123.0,1,0,0,0,1,0,-0.5219969337046754,10.899014513120912,-0.5697110723411917,4.5
VHL14449,53,317,2001,22,149024.0,0,0,1,0,0,1,0.5256626729144811,11.911862645782104,0.809298382050127,1.58
VHL10352,43,1100,2021,2,8676.141025641025,1,0,0,1,0,0,-1.0237075415502535,9.068332126498964,-2.0280190513151566,444.0
VHL18958,37,1300,2013,22,277181.0,0,0,1,0,1,0,1.9404518975326752,12.532426001380193,1.963808392182666,3.26
VHL17899,24,400,2011,17,125000.0,1,0,0,0,1,0,0.26044972058080057,11.736069016284437,0.5295913450303462,4.5
VHL15613,28,1062,2018,9,35372.0,1,0,0,0,1,0,-0.7289986015871613,10.473675825695626,-1.0057834378002442,53.0
VHL12868,34,595,2014,22,76863.12406015038,0,0,1,0,1,0,-0.27095733004056266,11.24978150940457,-0.15194420959697513,10.8
VHL14403,53,979,2014,9,59850.0,0,0,1,0,1,0,-0.45877371617158397,10.999596710986118,-0.4556607054422439,10.0
VHL11487,40,1327,2009,9,120000.0,1,0,0,0,1,0,0.20525221967885238,11.695247021764184,0.46731774990237823,3.8
VHL14975,29,481,2008,3,121487.4181459566,0,0,1,0,1,0,0.2216725725694551,11.70756598204635,0.48600663384708825,4.3
VHL10959,53,407,2011,18,94903.33950617284,0,1,0,0,0,1,-0.07180236836992994,11.46061417371726,0.12786027506105396,2.05
VHL12936,29,631,2006,18,71232.0,0,0,1,0,1,0,-0.3331221251183892,11.173697434635217,-0.2474399725215938,7.2
VHL16804,53,1159,2004,2,865241.0,0,0,1,0,1,0,8.432340373612602,13.670763359825465,4.9575989588305776,3.2
VHL18924,29,628,2012,22,85200.0,0,0,1,0,1,0,-0.17892238659870682,11.352756712817406,-0.018133808334366015,17.5
VHL12404,34,842,2008,18,121487.4181459566,1,0,0,0,1,0,0.2216725725694551,11.70756598204635,0.48600663384708825,6.55
VHL10755,53,803,2019,2,25227.95348837209,1,0,0,0,0,1,-0.8409838048821585,10.135707924130823,-1.3045595246172752,15.0
VHL18732,53,317,2007,3,526558.0,1,0,0,0,0,1,4.6934493340177,13.174116765932336,3.4883155168877753,2.03
VHL17773,29,631,2005,18,74123.0,0,0,1,0,1,0,-0.30120693009688276,11.213481154485768,-0.19785700832642286,7.0
VHL16537,29,481,2008,22,72345.0,0,0,1,0,1,0,-0.32083516141761553,11.189201621171183,-0.22820767269367936,4.2
VHL14483,53,1195,2006,3,144341.046692607,0,1,0,0,1,0,0.47396520903275974,11.879934158176853,0.7570716879941132,3.65
VHL14372,53,680,2019,22,4515.0,0,0,1,0,1,0,-1.0696444586534444,8.415160465851086,-2.343916131775803,19.5
VHL13168,19,1204,2012,2,99934.25974025975,1,0,0,0,0,1,-0.016263523538201655,11.512267846188987,0.19996642716431118,3.5
VHL17137,29,481,2010,2,108974.3137254902,1,0,0,0,1,0,0.08353415406248191,11.598867479545953,0.3241383659865773,13.5
VHL10534,53,317,2012,22,99664.0,0,1,0,0,0,1,-0.019247055989551173,11.509559807493927,0.19615020450199794,3.15
VHL14660,40,1325,2007,9,482800.0,0,0,1,0,1,0,4.21038288512421,13.087357768205514,3.259399420541239,3.38
VHL17882,53,317,2012,2,58458.0,1,0,0,0,1,0,-0.47414070042268636,10.976063826653396,-0.4827440598085684,4.7
VHL11234,34,588,2018,17,54878.0,0,0,1,0,1,0,-0.5136621110684813,10.912867818587012,-0.5542652650728472,18.2
VHL14758,34,846,2013,22,90549.53316326531,0,0,1,0,1,0,-0.1198662142778391,11.413652307729691,0.06354347462531215,13.8
VHL16747,29,481,2011,2,116213.0,0,0,1,0,1,0,0.16344563249571684,11.663179993218018,0.41908535759530596,5.75
VHL17492,53,407,2013,9,83651.0,0,1,0,0,1,0,-0.19602257237813034,11.33440866091614,-0.04236830881132185,4.5
VHL11950,53,1309,2010,4,108974.3137254902,1,0,0,0,0,1,0.08353415406248191,11.598867479545953,0.3241383659865773,4.1
VHL17419,53,665,2006,18,69809.0,1,0,0,0,0,1,-0.34883133387508364,11.15351822026652,-0.27229916282217614,2.25
VHL15053,39,20,1999,18,217711.0,0,0,1,0,1,0,1.2839328218049038,12.290923774196015,1.4812885832345135,2.05
VHL18270,34,846,2008,22,121487.4181459566,0,0,1,0,1,0,0.2216725725694551,11.70756598204635,0.48600663384708825,5.2
VHL10755,29,1049,2009,18,113781.62318840579,0,0,1,0,1,0,0.13660444774552744,11.642036304228593,0.3876089068614591,5.4
VHL10898,34,595,2013,17,118355.0,0,0,1,0,1,0,0.18709224188211143,11.68144386162049,0.4464828310494493,10.5
VHL19971,34,466,2010,18,173113.0,0,0,1,0,1,0,0.7915931927598869,12.061699839441985,1.0632045769394307,5.61
VHL19619,29,625,2016,22,52000.0,0,0,1,0,1,0,-0.5454337925876426,10.858998997563564,-0.613864111030721,22.0
VHL12748,34,595,2010,2,108974.3137254902,0,0,1,0,1,0,0.08353415406248191,11.598867479545953,0.3241383659865773,7.45
VHL15094,35,405,2010,22,88000.0,0,1,0,0,1,0,-0.14801178609361584,11.385092093460344,0.024996747459385335,2.5
VHL10263,3,221,2019,2,25227.95348837209,1,0,0,1,0,0,-0.8409838048821585,10.135707924130823,-1.3045595246172752,140.0
VHL12418,39,20,2008,17,895855.0,1,0,0,0,1,0,8.77030363213505,13.705533848503979,5.07143518275028,1.55
VHL12689,29,481,2009,2,714352.0,0,0,1,0,1,0,6.766601230893791,13.479131117037408,4.356977926509356,4.7
VHL14456,34,595,2013,22,90549.53316326531,0,0,1,0,1,0,-0.1198662142778391,11.413652307729691,0.06354347462531215,8.9
VHL12782,53,317,2009,2,137769.0,0,0,1,0,0,1,0.40141309838419575,11.833333648538034,0.6819948600311388,2.81
VHL14967,28,1080,2018,22,41800.44,0,0,1,0,1,0,-0.6580318370475374,10.640662144773236,-0.8430902098691755,39.0
VHL18187,34,252,2015,2,70000.0,0,0,1,0,1,0,-0.3467227893406292,11.156250521031495,-0.26894454265893253,13.5
VHL18729,53,1262,2018,9,14858.0,0,0,1,0,1,0,-0.9554629082876743,9.606293719711752,-1.7006495420531644,19.0
VHL17775,53,1191,2006,8,156000.0,1,0,0,0,1,0,0.6026742261728791,11.957611286231675,0.8852655156236207,4.95
VHL11967,28,1071,2011,2,94903.33950617284,1,0,0,0,0,1,-0.07180236836992994,11.46061417371726,0.12786027506105396,8.9
VHL19663,46,1333,2008,22,121487.4181459566,0,0,1,0,1,0,0.2216725725694551,11.70756598204635,0.48600663384708825,3.4
VHL15335,29,1038,2006,2,65324.0,0,0,1,0,1,0,-0.3983434921841311,11.087114782196634,-0.3527452633161485,5.4
VHL17449,34,846,2013,9,90549.53316326531,0,0,1,0,1,0,-0.1198662142778391,11.413652307729691,0.06354347462531215,14.0
VHL17940,17,121,2015,2,32000.0,0,1,0,0,1,0,-0.7662237961954352,10.373491181781864,-1.0984621140996906,5.8
VHL19616,53,317,2018,3,116722.0,1,0,0,0,0,1,0.16906473808753517,11.667550318073854,0.42562362320317665,11.25
VHL11613,21,969,2005,2,154242.0,0,1,0,0,0,1,0.5832667848557541,11.946278076565283,0.8663207819035019,2.9
VHL16457,53,186,2011,9,42000.0,1,0,0,0,1,0,-0.655828794391539,10.645424897265505,-0.838293866577448,4.3
VHL10958,0,1024,2008,18,121487.4181459566,1,0,0,0,0,1,0.2216725725694551,11.70756598204635,0.48600663384708825,2.25
VHL12017,30,1280,2006,2,401142.0,1,0,0,0,1,0,3.308919379393954,12.902070758318105,2.7955167875080926,2.47
VHL10431,53,317,2013,2,128524.0,0,0,1,0,1,0,0.2993529192164936,11.763870936306002,0.5725698607465597,5.5
VHL17422,29,481,2008,18,121487.4181459566,0,0,1,0,1,0,0.2216725725694551,11.70756598204635,0.48600663384708825,4.3
VHL14183,29,1040,2010,3,108974.3137254902,0,0,1,0,1,0,0.08353415406248191,11.598867479545953,0.3241383659865773,9.0
VHL19289,3,222,2020,22,17672.685714285715,1,0,0,1,0,0,-0.924390184837077,9.779775546649434,-1.5796872214687314,108.0
VHL17534,19,497,2013,4,104060.0,0,0,1,0,0,1,0.02928258680344165,11.552722934844294,0.257455488006206,2.81
VHL13022,53,668,2010,22,70123.0,0,1,0,0,1,0,-0.3453649308184413,11.158006121919172,-0.2667872059440633,7.8
VHL15583,29,1048,2015,22,67361.31967213115,0,0,1,0,1,0,-0.3758525012961279,11.117826240056415,-0.3157960856466982,12.0
VHL16426,53,698,2021,22,43000.0,1,0,0,0,1,0,-0.6447892942111493,10.668955394675699,-0.8144671907605043,26.0
VHL15640,53,317,2014,2,76863.12406015038,1,0,0,0,1,0,-0.27095733004056266,11.24978150940457,-0.15194420959697513,5.5
VHL11372,29,770,2017,2,12000.0,1,0,0,0,1,0,-0.9870137998032279,9.392661928770137,-1.8388657155208925,45.0
VHL17557,28,1062,2009,22,52046.0,1,0,0,0,1,0,-0.5449259755793446,10.859883221906587,-0.6128958321188417,9.0
VHL11872,34,268,2017,2,120420.0,1,0,0,0,0,1,0.20988880975461602,11.698740911018438,0.4726092173659686,8.5
VHL17713,17,121,2014,2,65000.0,1,0,0,0,1,0,-0.40192029024257736,11.082142548877775,-0.35868617867177016,6.5
VHL11062,0,1401,2011,9,78613.0,0,0,1,0,0,1,-0.25163957428693334,11.272292359143187,-0.12314656669185436,6.75
VHL15876,19,1204,2013,3,65771.0,1,0,0,0,0,1,-0.393408835603497,11.093934290680341,-0.344578568060898,3.0
VHL19766,34,570,2003,22,1.0,0,0,1,0,1,0,-1.119476762467723,0.0,-3.399563478856398,7.35
VHL18304,29,725,2008,18,98000.0,1,0,0,0,1,0,-0.03761678428971952,11.49272275765271,0.17251265787094003,4.7
VHL16866,39,78,2017,2,48387.0,1,0,0,0,1,0,-0.5853195067393904,10.786986461585292,-0.6916197012619277,18.0
VHL14606,29,1040,2008,17,75000.0,0,0,1,0,1,0,-0.2915252884386811,11.225243392518447,-0.18305070303015777,5.5
VHL16064,53,40,2006,2,2.0,0,0,1,0,1,0,-1.1194657229675427,0.6931471805599453,-3.3865648677373184,5.65
VHL16996,29,623,2019,2,25227.95348837209,1,0,0,0,1,0,-0.8409838048821585,10.135707924130823,-1.3045595246172752,28.0
VHL12411,53,317,2013,22,68031.0,0,0,1,0,1,0,-0.3684595651958164,11.127718762628396,-0.3038004643507788,5.5
VHL18766,29,481,2007,3,143493.8402366864,0,0,1,0,1,0,0.46461247320979715,11.874047388080616,0.7475127553775808,4.9
VHL13547,53,668,2012,22,99934.25974025975,0,1,0,0,0,1,-0.016263523538201655,11.512267846188987,0.19996642716431118,6.5
VHL12187,53,317,2012,2,75000.0,0,0,1,0,1,0,-0.2915252884386811,11.225243392518447,-0.18305070303015777,4.75
VHL19578,25,945,2014,8,76863.12406015038,1,0,0,0,0,1,-0.27095733004056266,11.24978150940457,-0.15194420959697513,1.85
VHL17074,54,223,2012,17,75464.0,1,0,0,0,1,0,-0.28640296035498025,11.23141100032969,-0.17525992903315907,5.3
VHL15520,53,1255,2017,9,68000.0,1,0,0,0,1,0,-0.3688017897014085,11.127262984158243,-0.3043541491505843,16.5
VHL19611,17,149,2011,2,96000.0,1,0,0,0,0,1,-0.05969578465049878,11.472103470449973,0.14377433524861907,3.0
VHL12889,29,1035,2005,22,159236.51184834124,1,0,0,0,1,0,0.6384036993064754,11.978145871877734,0.9198038588109355,5.4
VHL19960,53,1242,2013,22,90549.53316326531,0,0,1,0,1,0,-0.1198662142778391,11.413652307729691,0.06354347462531215,9.5
VHL17953,34,466,2008,2,125032.0,1,0,0,0,1,0,0.26080298458657303,11.73632498352203,0.5299849341403694,3.3
VHL10321,53,317,2020,2,50000.0,1,0,0,0,1,0,-0.5675127929484218,10.819778284410283,-0.656481415121105,11.5
VHL14980,34,593,2011,22,80000.0,1,0,0,0,0,1,-0.2363277875367329,11.289781913656018,-0.10059866373460233,5.85
VHL10053,53,317,2016,9,60192.0,0,1,0,0,1,0,-0.45499820710989075,11.005294732100756,-0.4490658174543606,7.5
VHL17656,53,1263,2018,18,25000.0,0,0,1,0,1,0,-0.8435002974581627,10.126631103850338,-1.312057049676319,19.5
VHL11742,34,590,2017,18,25653.0,1,0,0,0,1,0,-0.8362915038403682,10.152415802824065,-1.2906896096158247,42.0
VHL10227,29,730,2015,22,50439.0,1,0,0,0,1,0,-0.5626664523692309,10.828519964347038,-0.647038654075365,13.0
VHL19596,17,121,2011,9,94903.33950617284,0,1,0,0,0,1,-0.07180236836992994,11.46061417371726,0.12786027506105396,1.59
VHL10683,34,466,2013,9,80000.0,1,0,0,0,1,0,-0.2363277875367329,11.289781913656018,-0.10059866373460233,9.0
VHL16488,53,1316,2012,4,76882.0,0,0,1,0,1,0,-0.2707489490991878,11.25002705787396,-0.15163143676048765,8.0
VHL10600,34,842,2006,17,91000.0,0,0,1,0,1,0,-0.11489328555244695,11.418614785498987,0.07028473010371561,4.7
VHL12885,29,1040,2015,22,67361.31967213115,1,0,0,0,0,1,-0.3758525012961279,11.117826240056415,-0.3157960856466982,5.8
VHL13305,29,1040,2011,17,104663.0,0,0,1,0,1,0,0.0359394054122166,11.558500943761517,0.2657401121491197,8.45
VHL14250,34,846,2008,22,121487.4181459566,0,0,1,0,1,0,0.2216725725694551,11.70756598204635,0.48600663384708825,5.5
VHL15022,53,660,2001,8,425530.0,0,0,1,0,0,1,3.5781507097932965,12.961090729798082,2.9396828322728497,1.69
VHL12016,53,698,2021,22,2232.0,1,0,0,0,1,0,-1.0948476375652738,7.710653323501202,-2.606005961910333,23.0
VHL13417,53,317,2009,9,113781.62318840579,0,0,1,0,1,0,0.13660444774552744,11.642036304228593,0.3876089068614591,3.55
